web-scraper-order,web-scraper-start-url,link to product,link to product-href,name,price,link to reviews,link to reviews-href,image-src,ratings
"1637688767-2998","https://www.jumia.ma/maquillage/?page=3#catalog-listing","Bourjois Crayon Yeux Contour Clubbing Waterproof 01 ultra black3.8 out of 5(72)23.92 Dhs29.90 Dhs20%offres à partir de","https://www.jumia.ma/crayon-yeux-bourjois-mpg894899.html","Bourjois Crayon Yeux Contour Clubbing Waterproof 01 ultra black","23.92 Dhs","(72 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/BO427HB0YSKWUNAFAMZ/","null","5 out of 5"
"1637686775-2251","https://www.jumia.ma/maquillage/?page=13#catalog-listing","Boutique OfficiellePastel EYEBROW MASCARA5 out of 5(2)59.00 Dhs","https://www.jumia.ma/pastel-eyebrow-mascara-pastel-mpg873205.html","Pastel EYEBROW MASCARA","59.00 Dhs","(2 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/PA336ST0IO8W1NAFAMZ/","null","5 out of 5"
"1637682815-1868","https://www.jumia.ma/maquillage/?page=40#catalog-listing","Make Up For Ever FOND DE TEINT FLUIDE ULTRA HD 30 ml REFERENCE R330 Ivoire Foncee5 out of 5(1)420.00 Dhs","https://www.jumia.ma/make-up-for-ever-fond-de-teint-fluide-ultra-hd-30-ml-reference-r330-ivoire-foncee-41640450.html","Make Up For Ever FOND DE TEINT FLUIDE ULTRA HD 30 ml REFERENCE R330 Ivoire Foncee","420.00 Dhs","(1 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/MA482ST037U86NAFAMZ/","null","5 out of 5"
"1637687346-2380","https://www.jumia.ma/maquillage/?page=10#catalog-listing","Boutique OfficielleL'Oréal Paris Fond de teint Haute Couvrance matifiant - Infaillible 24h Matte Cover - 260 Soleil Doré5 out of 5(1)Options disponibles:79.33 Dhs120.00 Dhs34%","https://www.jumia.ma/loreal-paris-fond-de-teint-haute-couvrance-matifiant-infaillible-24h-matte-cover-260-soleil-dore-33603792.html","L'Oréal Paris Fond de teint Haute Couvrance matifiant - Infaillible 24h Matte Cover - 260 Soleil Doré","79.33 Dhs","(1 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/BR590HB0HP8AXNAFAMZ/","null","5 out of 5"
"1637688292-2743","https://www.jumia.ma/maquillage/?page=5#catalog-listing","Palette de maquillage multi3.9 out of 5(81)65.00 Dhs139.00 Dhs53%","https://www.jumia.ma/palette-de-maquillage-multi-generic-mpg937921.html","Palette de maquillage multi","65.00 Dhs","(81 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/GE232ST0745N9NAFAMZ/","null","2 out of 5"
"1637689013-3163","https://www.jumia.ma/maquillage/?page=2#catalog-listing","Boutique OfficielleNIVEA Lait Démaquillant Visage - Crème Care - 200ml4.5 out of 5(6)32.50 Dhs65.00 Dhs50%","https://www.jumia.ma/lait-demaquillant-visage-creme-care-200ml-nivea-mpg1117458.html","NIVEA Lait Démaquillant Visage - Crème Care - 200ml","32.50 Dhs","(6 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/NI504ST065Q48NAFAMZ/","null","5 out of 5"
"1637687498-2427","https://www.jumia.ma/maquillage/?page=9#catalog-listing","Boutique OfficielleRevolution Re-Loaded Palette - Newtrals 24.5 out of 5(34)79.00 Dhs","https://www.jumia.ma/re-loaded-palette-newtrals-2-makeup-revolution-mpg62912.html","Revolution Re-Loaded Palette - Newtrals 2","79.00 Dhs","(34 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/MA367HB1KAJPBNAFAMZ/","null","5 out of 5"
"1637688076-2646","https://www.jumia.ma/maquillage/?page=6#catalog-listing","Crayon à Sourcils Noir 4-tête de Précision Imperméable à l'eau Longue Durée4.2 out of 5(19)37.00 Dhs59.00 Dhs37%","https://www.jumia.ma/crayon-a-sourcils-noir-4-tete-de-precision-impermeable-a-leau-longue-duree-generic-mpg846013.html","Crayon à Sourcils Noir 4-tête de Précision Imperméable à l'eau Longue Durée","37.00 Dhs","(19 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/GE232ST14GAY3NAFAMZ/","null","5 out of 5"
"1637689137-3264","https://www.jumia.ma/maquillage/?page=1#catalog-listing","Boutique OfficielleL'Oréal Paris Mascara Lash Paradise volume intense - NOIR INTENSE4.4 out of 5(21)116.63 Dhs139.00 Dhs16%","https://www.jumia.ma/loreal-paris-mascara-lash-paradise-volume-intense-noir-intense-35855442.html","L'Oréal Paris Mascara Lash Paradise volume intense - NOIR INTENSE","116.63 Dhs","(21 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/BR590HB0EK699NAFAMZ/","null","5 out of 5"
"1637686825-2266","https://www.jumia.ma/maquillage/?page=13#catalog-listing","Boutique OfficielleMaybelline New York Maybelline - Palette fards à paupières - 01 NUDES4.5 out of 5(6)Options disponibles:139.96 Dhs180.00 Dhs22%","https://www.jumia.ma/e.shadow-palet-the-nudes-nu-01-the-maybelline-new-york-mpg845227.html","Maybelline New York Maybelline - Palette fards à paupières - 01 NUDES","139.96 Dhs","(6 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/MA596HB1B0GHNNAFAMZ/","null","4 out of 5"
"1637688707-2953","https://www.jumia.ma/maquillage/?page=3#catalog-listing","Boutique OfficielleL'Oréal Paris L'Oréal Paris- Rouge à lèvres Mat - Infaillible Les Macarons - 840 INFINITE PLUM - 8 ml4.6 out of 5(10)Options disponibles:93.33 Dhs120.00 Dhs22%","https://www.jumia.ma/loreal-paris-loreal-paris-rouge-a-levres-mat-infaillible-les-macarons-840-infinite-plum-8-ml-32220067.html","L'Oréal Paris L'Oréal Paris- Rouge à lèvres Mat - Infaillible Les Macarons - 840 INFINITE PLUM - 8 ml","93.33 Dhs","(10 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/BR590HB198ZOVNAFAMZ/","null","5 out of 5"
"1637687944-2596","https://www.jumia.ma/maquillage/?page=7#catalog-listing","Boutique OfficielleCatrice ROUGE A LEVRES DEMI MATT  0604.3 out of 5(8)49.00 Dhs","https://www.jumia.ma/catrice-rouge-a-levres-demi-matt-060-35041944.html","Catrice ROUGE A LEVRES DEMI MATT  060","49.00 Dhs","(8 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/CA395ST0QQNWLNAFAMZ/","null","5 out of 5"
"1637687478-2418","https://www.jumia.ma/maquillage/?page=9#catalog-listing","Boutique OfficielleEssie Vernis à ongles ESSIE 61 Russian Roulette4.6 out of 5(11)52.11 Dhs70.00 Dhs26%","https://www.jumia.ma/essie-vernis-a-ongles-essie-61-russian-roulette-33479207.html","Essie Vernis à ongles ESSIE 61 Russian Roulette","52.11 Dhs","(11 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/ES507HB15UPUHNAFAMZ/","null","5 out of 5"
"1637682324-1834","https://www.jumia.ma/maquillage/?page=43#catalog-listing","Rouge a levre matte lipstick 4in1 Long Lasting3.3 out of 5(26)38.00 Dhs","https://www.jumia.ma/matte-lipstick-4in1-long-lasting-rouge-a-levre-generic-mpg932245.html","Rouge a levre matte lipstick 4in1 Long Lasting","38.00 Dhs","(26 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/GE232ST0SMUYKNAFAMZ/","null","2 out of 5"
"1637688297-2745","https://www.jumia.ma/maquillage/?page=5#catalog-listing","Boutique OfficielleGolden Rose CC CREME VERT SPF 30 GOLDEN ROSE3.1 out of 5(7)Options disponibles:34.00 Dhs99.00 Dhs66%","https://www.jumia.ma/golden-rose-cc-creme-vert-spf-30-golden-rose-34701782.html","Golden Rose CC CREME VERT SPF 30 GOLDEN ROSE","34.00 Dhs","(7 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/GO870ST0H3DCNNAFAMZ/","null","5 out of 5"
"1637686466-2206","https://www.jumia.ma/maquillage/?page=15#catalog-listing","Boutique OfficielleRevolution Sophx Nude Lipstick Syrup3.9 out of 5(8)50.00 Dhs","https://www.jumia.ma/sophx-nude-lipstick-syrup-revolution-mpg889232.html","Revolution Sophx Nude Lipstick Syrup","50.00 Dhs","(8 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/RE466ST0JMCPZNAFAMZ/","null","5 out of 5"
"1637683326-1894","https://www.jumia.ma/maquillage/?page=36#catalog-listing","Kiko Vernis Kiko Noir3.5 out of 5(2)35.00 Dhs","https://www.jumia.ma/vernis-kiko-noir-kiko-mpg904089.html","Kiko Vernis Kiko Noir","35.00 Dhs","(2 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/KI110ST1LAQRXNAFAMZ/","null","3 out of 5"
"1637687841-2557","https://www.jumia.ma/maquillage/?page=7#catalog-listing","Boutique OfficielleGolden Rose PALETTE METALS SCULPTING4.3 out of 5(14)95.00 Dhs","https://www.jumia.ma/golden-rose-palette-metals-sculpting-35041904.html","Golden Rose PALETTE METALS SCULPTING","95.00 Dhs","(14 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/GO870ST0OCXHHNAFAMZ/","null","3 out of 5"
"1637688722-2969","https://www.jumia.ma/maquillage/?page=3#catalog-listing","Boutique OfficielleNIVEA LABELLO Baume à Lèvres - Original - 4.8g4.1 out of 5(15)27.50 Dhs29.00 Dhs5%","https://www.jumia.ma/nivea-labello-baume-a-levres-original-4.8g-37899764.html","NIVEA LABELLO Baume à Lèvres - Original - 4.8g","27.50 Dhs","(15 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/NI504ST0RV30HNAFAMZ/","null","5 out of 5"
"1637688697-2948","https://www.jumia.ma/maquillage/?page=3#catalog-listing","Boutique OfficielleL'Oréal Paris Primer Infaillible Base de Teint Éclat Magic Essence Drops - 15ml4.3 out of 5(16)84.00 Dhs120.00 Dhs30%","https://www.jumia.ma/loreal-paris-primer-infaillible-base-de-teint-eclat-magic-essence-drops-15ml-32362096.html","L'Oréal Paris Primer Infaillible Base de Teint Éclat Magic Essence Drops - 15ml","84.00 Dhs","(16 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/BR590HB153H1VNAFAMZ/","null","5 out of 5"
"1637688817-3042","https://www.jumia.ma/maquillage/?page=3#catalog-listing","Boutique OfficielleL'Oréal Paris Rouge  lèvres liquide Infaillible chocolat - 862 voluto choco4.3 out of 5(12)88.46 Dhs100.00 Dhs12%","https://www.jumia.ma/loreal-paris-rouge-levres-liquide-infaillible-chocolat-862-voluto-choco-38212520.html","L'Oréal Paris Rouge  lèvres liquide Infaillible chocolat - 862 voluto choco","88.46 Dhs","(12 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/BR590HB01I1FNNAFAMZ/","null","2 out of 5"
"1637688420-2812","https://www.jumia.ma/maquillage/?page=4#catalog-listing","Boutique OfficielleGolden Rose MASCARA FULL VOLUME DEFFINITIVE NUDE LOOK4 out of 5(21)39.00 Dhs","https://www.jumia.ma/golden-rose-mascara-full-volume-deffinitive-nude-look-35041818.html","Golden Rose MASCARA FULL VOLUME DEFFINITIVE NUDE LOOK","39.00 Dhs","(21 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/GO870ST1CPK4LNAFAMZ/","null","5 out of 5"
"1637683686-1921","https://www.jumia.ma/maquillage/?page=34#catalog-listing","Boutique OfficielleGolden Rose VERNIS RICH COLOR 183.5 out of 5(2)Options disponibles:25.00 Dhs35.00 Dhs29%","https://www.jumia.ma/golden-rose-vernis-rich-color-18-35813858.html","Golden Rose VERNIS RICH COLOR 18","25.00 Dhs","(2 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/GO870ST1F3OA5NAFAMZ/","null","4 out of 5"
"1637689132-3260","https://www.jumia.ma/maquillage/?page=1#catalog-listing","Boutique OfficielleVitamine Sérum Pousse Cils & sourcils pour un regard de biche3.5 out of 5(142)45.00 Dhs247.00 Dhs82%","https://www.jumia.ma/serum-pousse-cils-sourcils-pour-un-regard-de-biche-vitamine-mpg845534.html","Vitamine Sérum Pousse Cils & sourcils pour un regard de biche","45.00 Dhs","(142 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/VI954HB0T044VNAFAMZ/","null","5 out of 5"
"1637685288-2042","https://www.jumia.ma/maquillage/?page=22#catalog-listing","Machine de durcissement de lampe à gel UV LED intelligente portable sèche-ongles, outil de manucure pour sèche-linge vernis5 out of 5(2)132.49 Dhs399.00 Dhs67%offres à partir de","https://www.jumia.ma/machine-de-durcissement-de-lampe-a-gel-uv-led-intelligente-portable-seche-ongles-outil-de-manucure-pour-seche-linge-vernis-generic-mpg1064537.html","Machine de durcissement de lampe à gel UV LED intelligente portable sèche-ongles, outil de manucure pour sèche-linge vernis","132.49 Dhs","(2 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/GE232HB160FXONAFAMZ/","null","5 out of 5"
"1637683548-1910","https://www.jumia.ma/maquillage/?page=35#catalog-listing","Golden Rose Vernis à Ongles Color Expert Nail Lacquer N°: 103 By Golden Rose 10.2ml4.5 out of 5(15)36.74 Dhs41.00 Dhs10%","https://www.jumia.ma/vernis-a-ongles-color-expert-nail-lacquer-n-103-by-golden-rose-10.2ml-golden-rose-mpg896806.html","Golden Rose Vernis à Ongles Color Expert Nail Lacquer N°: 103 By Golden Rose 10.2ml","36.74 Dhs","(15 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/GO870HB04SK96NAFAMZ/","null","5 out of 5"
"1637689101-3219","https://www.jumia.ma/maquillage/?page=1#catalog-listing","Palette de maquillage Collection.3.8 out of 5(51)59.00 Dhs139.00 Dhs58%offres à partir de","https://www.jumia.ma/palette-de-maquillage-collection.-generic-mpg915180.html","Palette de maquillage Collection.","59.00 Dhs","(51 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/GE232ST0GMUIHNAFAMZ/","null","5 out of 5"
"1637687904-2580","https://www.jumia.ma/maquillage/?page=7#catalog-listing","Boutique OfficielleL'Oréal Paris Fond de teint Haute couvrance matifiant - Infaillible 24h Matte Cover - 260 SOLEIL DORE - 35 ml4.3 out of 5(7)Options disponibles:79.33 Dhs120.00 Dhs34%","https://www.jumia.ma/loreal-paris-fond-de-teint-haute-couvrance-matifiant-infaillible-24h-matte-cover-260-soleil-dore-35-ml-33603791.html","L'Oréal Paris Fond de teint Haute couvrance matifiant - Infaillible 24h Matte Cover - 260 SOLEIL DORE - 35 ml","79.33 Dhs","(7 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/BR590HB0BQW95NAFAMZ/","null","5 out of 5"
"1637688637-2914","https://www.jumia.ma/maquillage/?page=3#catalog-listing","Boutique OfficielleGolden Rose CRAYON À LÉVRES MATT GOLDEN ROSE 044.3 out of 5(23)Options disponibles:34.00 Dhs45.00 Dhs24%","https://www.jumia.ma/golden-rose-crayon-a-levres-matt-golden-rose-04-35813878.html","Golden Rose CRAYON À LÉVRES MATT GOLDEN ROSE 04","34.00 Dhs","(23 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/GO870ST1GAJHPNAFAMZ/","null","5 out of 5"
"1637688178-2677","https://www.jumia.ma/maquillage/?page=6#catalog-listing","Boutique OfficielleGolden Rose PALETTE CORRECT & CONCEAL CAMOUFLAGE CREAM4.6 out of 5(8)Options disponibles:110.00 Dhs","https://www.jumia.ma/golden-rose-palette-correct-conceal-camouflage-cream-35041898.html","Golden Rose PALETTE CORRECT & CONCEAL CAMOUFLAGE CREAM","110.00 Dhs","(8 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/GO870ST1HH0YTNAFAMZ/","null","2 out of 5"
"1637688787-3023","https://www.jumia.ma/maquillage/?page=3#catalog-listing","Jessica's all Natural Blush liquide lèvres et joues Aker Fassi 30 ml Fard à joues et Baume à lèvres4.1 out of 5(24)69.00 Dhs99.00 Dhs30%","https://www.jumia.ma/jessicas-all-natural-blush-liquide-levres-et-joues-aker-fassi-30-ml-fard-a-joues-et-baume-a-levres-38821911.html","Jessica's all Natural Blush liquide lèvres et joues Aker Fassi 30 ml Fard à joues et Baume à lèvres","69.00 Dhs","(24 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/BR661ST073C1FNAFAMZ/","null","5 out of 5"
"1637688617-2911","https://www.jumia.ma/maquillage/?page=3#catalog-listing","Boutique OfficielleL'Oréal Paris Rouge à Lèvre Fashion Collab NU 06LA SEINE SHADOW.5 out of 5(2)93.29 Dhs120.00 Dhs22%","https://www.jumia.ma/loreal-paris-rouge-a-levre-fashion-collab-nu-06la-seine-shadow.-32212198.html","L'Oréal Paris Rouge à Lèvre Fashion Collab NU 06LA SEINE SHADOW.","93.29 Dhs","(2 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/BR590HB1H26DJNAFAMZ/","null","5 out of 5"
"1637688158-2667","https://www.jumia.ma/maquillage/?page=6#catalog-listing","Revolution Makeup fortune-favours-the-brave-eyeshadow-palette-30-Make Magic4.2 out of 5(22)75.00 Dhs119.00 Dhs37%","https://www.jumia.ma/fortune-favours-the-brave-eyeshadow-palette-30-make-magic-revolution-makeup-mpg886706.html","Revolution Makeup fortune-favours-the-brave-eyeshadow-palette-30-Make Magic","75.00 Dhs","(22 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/RE985ST0VLFB6NAFAMZ/","null","5 out of 5"
"1637687636-2480","https://www.jumia.ma/maquillage/?page=8#catalog-listing","150 pièces Valentines manucure amour lettre fleur curseurs pour ongles Inscriptions Nail Art décoration eau autocollant conseils GLBN1489-15003.2 out of 5(10)25.00 Dhs","https://www.jumia.ma/generic-150-pieces-valentines-manucure-amour-lettre-fleur-curseurs-pour-ongles-inscriptions-nail-art-decoration-eau-autocollant-conseils-glbn1489-1500-39437480.html","150 pièces Valentines manucure amour lettre fleur curseurs pour ongles Inscriptions Nail Art décoration eau autocollant conseils GLBN1489-1500","25.00 Dhs","(10 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/GE232HB051M6TNAFAMZ/","null","1 out of 5"
"1637684574-2002","https://www.jumia.ma/maquillage/?page=27#catalog-listing","Vinci Huile contre la mycose des ongles3.6 out of 5(64)39.00 Dhs99.00 Dhs61%","https://www.jumia.ma/huiles-contre-la-mycose-des-ongles-vinci-mpg43384.html","Vinci Huile contre la mycose des ongles","39.00 Dhs","(64 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/VI813HB0J0D83NAFAMZ/","null","5 out of 5"
"1637688855-3064","https://www.jumia.ma/maquillage/?page=2#catalog-listing","Boutique OfficielleMaybelline New York Edition Limitée PUMA - Rouge à lèvre Mat Liquide - Longue tenue - Superstay Matte Ink - 09 UNAPOLOGETIC  - 5 ml4.2 out of 5(21)84.00 Dhs95.00 Dhs12%","https://www.jumia.ma/maybelline-new-york-edition-limitee-puma-rouge-a-levre-mat-liquide-longue-tenue-superstay-matte-ink-09-unapologetic-5-ml-32212236.html","Maybelline New York Edition Limitée PUMA - Rouge à lèvre Mat Liquide - Longue tenue - Superstay Matte Ink - 09 UNAPOLOGETIC  - 5 ml","84.00 Dhs","(21 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/MA310HB11N1T3NAFAMZ/","null","5 out of 5"
"1637682923-1870","https://www.jumia.ma/maquillage/?page=39#catalog-listing","ADS BEAUTY ORIGINAL Gel Eyeliner et Gel  à Sourcils - noir et marron 24 heures bonne qualité4.3 out of 5(3)40.00 Dhs119.00 Dhs66%offres à partir de","https://www.jumia.ma/original-gel-eyeliner-et-gel-a-sourcils-noir-et-marron-24-heures-bonne-qualite-ads-beauty-mpg58707.html","ADS BEAUTY ORIGINAL Gel Eyeliner et Gel  à Sourcils - noir et marron 24 heures bonne qualité","40.00 Dhs","(3 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/AD899HB0I86I3NAFAMZ/","null","5 out of 5"
"1637689189-3325","https://www.jumia.ma/maquillage/?page=1#catalog-listing","Boutique OfficielleMaybelline New York Maybelline - Fond de teint fluide - Fit Me Matte & Poreless - Peaux normales à grasse - 130 BUFF BEIGE - 30 ml4.3 out of 5(46)Options disponibles:58.30 Dhs80.51 Dhs28%","https://www.jumia.ma/maybelline-new-york-maybelline-fond-de-teint-fluide-fit-me-matte-poreless-peaux-normales-a-grasse-130-buff-beige-30-ml-32208941.html","Maybelline New York Maybelline - Fond de teint fluide - Fit Me Matte & Poreless - Peaux normales à grasse - 130 BUFF BEIGE - 30 ml","58.30 Dhs","(46 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/MA310HB08X2TBNAFAMZ/","null","5 out of 5"
"1637686227-2170","https://www.jumia.ma/maquillage/?page=16#catalog-listing","Karite Eyeliner Pro Noir Matte.4.1 out of 5(11)32.00 Dhs99.00 Dhs68%","https://www.jumia.ma/karite-eyeliner-pro-noir-matte.-35879674.html","Karite Eyeliner Pro Noir Matte.","32.00 Dhs","(11 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/BR760HB0SEBWDNAFAMZ/","null","1 out of 5"
"1637684097-1951","https://www.jumia.ma/maquillage/?page=31#catalog-listing","Vichy DERMABLEND 3D Correction Vichy4.3 out of 5(7)216.00 Dhs - 259.00 Dhs259.00 Dhs17%offres à partir de","https://www.jumia.ma/dermablend-3d-correction-vichy-vichy-mpg58951.html","Vichy DERMABLEND 3D Correction Vichy","216.00 Dhs - 259.00 Dhs","(7 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/VI435HB0RHVV7NAFAMZ/","null","5 out of 5"
